,adv_3y,adv_count,adv_end,adv_first,adv_place,adv_points,adv_start,als_3y,als_count,als_end,als_first,als_place,als_points,als_start,division,end_date,id,int_count,int_end,int_first,int_place,int_points,int_start,nov_count,nov_end,nov_first,nov_place,nov_points,nov_start,region,role
1906,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2002,3595.0,0.0,,0.0,0.0,0.0,,1.0,October 2002,0.0,0.0,1.0,October 2002,West Coast,follower
1907,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,March 2007,3596.0,0.0,,0.0,0.0,0.0,,5.0,March 2007,1.0,1.0,15.0,October 2002,West Coast,follower
1908,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2002,3597.0,0.0,,0.0,0.0,0.0,,1.0,October 2002,0.0,0.0,1.0,October 2002,West Coast,leader
1909,3.0,6.0,July 2016,1.0,1.0,21.0,November 2004,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2016,3600.0,5.0,September 2004,1.0,3.0,25.0,May 2003,1.0,November 2002,0.0,1.0,6.0,November 2002,Midwest,leader
1910,2.0,18.0,October 2016,1.0,3.0,49.0,March 2007,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2016,3603.0,6.0,October 2006,1.0,2.0,28.0,July 2004,4.0,June 2005,1.0,2.0,25.0,November 2002,West Coast,leader
1911,7.0,25.0,February 2017,1.0,2.0,51.0,April 2008,4.0,2.0,June 2017,0.0,0.0,4.0,April 2017,All-Star,June 2017,3604.0,12.0,November 2007,1.0,1.0,25.0,February 2005,8.0,January 2005,0.0,1.0,25.0,November 2002,West Coast,follower
1912,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2002,3605.0,0.0,,0.0,0.0,0.0,,1.0,November 2002,0.0,0.0,3.0,November 2002,West Coast,leader
1913,0.0,2.0,November 2009,0.0,0.0,3.0,November 2008,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2009,3606.0,4.0,November 2007,1.0,2.0,26.0,January 2006,10.0,October 2005,0.0,0.0,22.0,November 2002,West Coast,follower
1914,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2002,3607.0,0.0,,0.0,0.0,0.0,,1.0,November 2002,0.0,0.0,1.0,November 2002,West Coast,leader
1915,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2004,3608.0,1.0,July 2004,0.0,0.0,4.0,July 2004,2.0,January 2005,0.0,0.0,2.0,November 2002,West Coast,follower
1916,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2005,3612.0,0.0,,0.0,0.0,0.0,,1.0,June 2005,0.0,0.0,3.0,June 2005,West Coast,leader
1917,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2004,3623.0,0.0,,0.0,0.0,0.0,,2.0,September 2004,0.0,0.0,4.0,September 2003,West Coast,leader
1918,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2002,3629.0,0.0,,0.0,0.0,0.0,,1.0,November 2002,0.0,0.0,1.0,November 2002,East Coast,leader
1919,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2002,3630.0,0.0,,0.0,0.0,0.0,,1.0,November 2002,0.0,0.0,1.0,November 2002,East Coast,follower
1920,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2003,3631.0,0.0,,0.0,0.0,0.0,,5.0,October 2003,1.0,1.0,21.0,December 2002,West Coast,follower
1921,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2005,3633.0,5.0,December 2005,0.0,0.0,8.0,December 2003,1.0,December 2002,0.0,0.0,1.0,December 2002,West Coast,follower
1922,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2007,3634.0,0.0,,0.0,0.0,0.0,,6.0,January 2007,0.0,0.0,8.0,December 2002,West Coast,leader
1923,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2002,3635.0,0.0,,0.0,0.0,0.0,,1.0,December 2002,0.0,0.0,1.0,December 2002,West Coast,follower
1924,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2002,3636.0,0.0,,0.0,0.0,0.0,,1.0,December 2002,0.0,0.0,1.0,December 2002,West Coast,leader
1925,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2003,3637.0,0.0,,0.0,0.0,0.0,,3.0,December 2003,0.0,1.0,10.0,December 2002,West Coast,follower
1926,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,June 2008,3638.0,0.0,,0.0,0.0,0.0,,7.0,June 2008,0.0,2.0,23.0,December 2002,West Coast,leader
1927,0.0,17.0,January 2013,1.0,2.0,51.0,September 2009,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2013,3640.0,9.0,May 2011,1.0,0.0,22.0,January 2006,6.0,March 2005,1.0,1.0,20.0,January 2003,East Coast,leader
1928,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2004,3641.0,0.0,,0.0,0.0,0.0,,3.0,August 2004,1.0,1.0,12.0,November 2003,East Coast,follower
1929,0.0,9.0,November 2009,1.0,2.0,21.0,May 2004,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2009,3643.0,6.0,November 2005,1.0,2.0,27.0,January 2004,4.0,June 2004,1.0,2.0,22.0,January 2003,East Coast,follower
1930,0.0,22.0,May 2015,1.0,2.0,53.0,March 2006,0.0,3.0,January 2015,0.0,0.0,7.0,January 2014,All-Star,January 2015,3644.0,11.0,May 2006,1.0,1.0,35.0,February 2004,5.0,January 2004,1.0,2.0,21.0,March 2003,East Coast,leader
1931,0.0,26.0,March 2014,1.0,3.0,66.0,August 2006,0.0,0.0,,0.0,0.0,0.0,,Advanced,March 2014,3645.0,8.0,August 2007,1.0,2.0,35.0,January 2005,8.0,October 2005,1.0,1.0,25.0,November 2003,East Coast,follower
1932,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2011,3646.0,7.0,November 2011,0.0,2.0,23.0,July 2007,10.0,August 2007,0.0,2.0,23.0,January 2005,East Coast,leader
1933,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,March 2008,3651.0,1.0,March 2008,0.0,1.0,6.0,March 2008,7.0,June 2007,0.0,2.0,23.0,November 2004,East Coast,follower
1934,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2008,3653.0,6.0,May 2008,1.0,3.0,26.0,June 2006,8.0,August 2006,1.0,1.0,21.0,January 2005,West Coast,follower
1935,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2005,3655.0,6.0,June 2005,0.0,0.0,14.0,July 2003,3.0,February 2004,0.0,0.0,3.0,January 2002,West Coast,follower
1936,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2015,3670.0,1.0,August 2015,0.0,0.0,1.0,August 2015,2.0,July 2012,1.0,1.0,15.0,July 2010,East Coast,leader
1937,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,September 2011,0.0,0.0,1.0,September 2011,Novice,September 2011,3675.0,0.0,,0.0,0.0,0.0,,1.0,January 2003,0.0,1.0,6.0,January 2003,West Coast,follower
1938,0.0,3.0,October 2005,0.0,0.0,7.0,July 2005,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2005,3676.0,6.0,July 2005,1.0,2.0,29.0,May 2004,7.0,December 2004,1.0,2.0,24.0,January 2003,East Coast,leader
1939,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2017,3677.0,0.0,,0.0,0.0,0.0,,7.0,June 2017,0.0,0.0,7.0,January 2003,West Coast,leader
1940,0.0,1.0,September 2007,0.0,0.0,1.0,September 2007,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2007,3678.0,6.0,March 2007,1.0,1.0,17.0,June 2004,4.0,December 2004,0.0,0.0,9.0,January 2003,East Coast,follower
1941,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2003,3679.0,0.0,,0.0,0.0,0.0,,1.0,January 2003,0.0,1.0,6.0,January 2003,West Coast,leader
1942,0.0,2.0,August 2006,0.0,0.0,8.0,August 2004,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2006,3680.0,3.0,January 2004,1.0,3.0,26.0,October 2003,3.0,February 2003,0.0,1.0,8.0,December 2002,West Coast,follower
1943,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2009,3683.0,1.0,January 2009,0.0,0.0,1.0,January 2009,13.0,June 2006,0.0,2.0,27.0,August 2002,West Coast,leader
1944,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2016,3684.0,2.0,November 2016,0.0,1.0,7.0,November 2012,5.0,November 2009,1.0,1.0,16.0,January 2003,West Coast,follower
1945,0.0,9.0,September 2006,1.0,7.0,66.0,January 2004,0.0,26.0,August 2014,1.0,16.0,168.0,August 2005,Intermediate,August 2014,3685.0,1.0,October 2003,0.0,0.0,2.0,October 2003,4.0,October 2003,1.0,4.0,28.0,January 2003,Midwest,leader
1946,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,February 2007,3686.0,0.0,,0.0,0.0,0.0,,2.0,February 2007,1.0,2.0,20.0,January 2003,West Coast,follower
1947,0.0,12.0,January 2012,1.0,3.0,53.0,March 2009,0.0,2.0,April 2013,0.0,0.0,4.0,July 2012,Advanced,April 2013,3687.0,12.0,June 2008,0.0,4.0,40.0,May 2004,3.0,June 2004,1.0,1.0,12.0,January 2003,West Coast,follower
1948,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,February 2006,0.0,0.0,1.0,February 2006,Novice,February 2006,3688.0,3.0,July 2005,0.0,1.0,8.0,July 2003,4.0,April 2005,0.0,1.0,12.0,January 2003,Midwest,follower
1949,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Advanced,April 2017,3690.0,8.0,April 2017,1.0,2.0,34.0,October 2010,3.0,May 2010,1.0,2.0,23.0,October 2009,West Coast,follower
1950,0.0,3.0,November 2010,0.0,0.0,7.0,January 2007,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2010,3691.0,10.0,November 2006,1.0,2.0,26.0,January 2005,3.0,January 2004,1.0,2.0,20.0,October 2003,West Coast,follower
1951,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2003,3695.0,0.0,,0.0,0.0,0.0,,1.0,November 2003,0.0,0.0,1.0,November 2003,West Coast,follower
1952,0.0,27.0,August 2013,1.0,11.0,134.0,May 2003,2.0,10.0,January 2016,1.0,2.0,35.0,April 2004,All-Star,January 2016,3697.0,1.0,September 2003,0.0,0.0,3.0,September 2003,2.0,May 2003,1.0,1.0,13.0,February 2003,Midwest,leader
1953,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,April 2006,3698.0,6.0,April 2006,0.0,0.0,20.0,April 2005,7.0,July 2004,1.0,1.0,20.0,February 2003,West Coast,follower
1954,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2002,3700.0,0.0,,0.0,0.0,0.0,,1.0,October 2002,0.0,0.0,1.0,October 2002,East Coast,leader
1955,0.0,12.0,November 2009,1.0,4.0,50.0,May 2003,0.0,0.0,,0.0,0.0,0.0,,Advanced,November 2009,3701.0,8.0,December 2004,1.0,3.0,33.0,May 2003,1.0,October 2002,0.0,0.0,1.0,October 2002,East Coast,follower
1956,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2014,3702.0,0.0,,0.0,0.0,0.0,,18.0,September 2014,0.0,2.0,38.0,October 2002,Midwest,leader
1957,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2004,3703.0,0.0,,0.0,0.0,0.0,,2.0,October 2004,0.0,1.0,7.0,October 2002,East Coast,follower
1958,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2002,3704.0,0.0,,0.0,0.0,0.0,,1.0,October 2002,0.0,0.0,1.0,October 2002,East Coast,leader
1959,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2003,3705.0,0.0,,0.0,0.0,0.0,,2.0,September 2003,0.0,0.0,5.0,October 2002,Midwest,follower
1960,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2007,3706.0,5.0,March 2007,0.0,0.0,8.0,May 2004,3.0,July 2003,0.0,0.0,5.0,October 2002,East Coast,leader
1961,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2002,3707.0,0.0,,0.0,0.0,0.0,,1.0,October 2002,0.0,0.0,1.0,October 2002,East Coast,follower
1962,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2005,3708.0,0.0,,0.0,0.0,0.0,,5.0,June 2005,0.0,0.0,8.0,October 2002,East Coast,leader
1963,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2002,3709.0,0.0,,0.0,0.0,0.0,,1.0,October 2002,0.0,0.0,1.0,October 2002,East Coast,follower
1964,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2004,3710.0,0.0,,0.0,0.0,0.0,,3.0,May 2004,0.0,0.0,4.0,October 2002,East Coast,follower
1965,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,July 2005,3711.0,5.0,July 2005,1.0,2.0,29.0,July 2004,7.0,November 2003,1.0,1.0,22.0,October 2002,Midwest,leader
1966,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2002,3712.0,0.0,,0.0,0.0,0.0,,1.0,October 2002,0.0,0.0,4.0,October 2002,East Coast,follower
1967,0.0,3.0,March 2007,0.0,0.0,6.0,July 2005,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2007,3713.0,6.0,December 2004,1.0,1.0,21.0,July 2003,2.0,September 2003,0.0,2.0,12.0,October 2002,East Coast,leader
1968,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2003,3714.0,1.0,October 2003,0.0,0.0,1.0,October 2003,3.0,May 2004,1.0,2.0,21.0,October 2002,Midwest,follower
1969,0.0,5.0,May 2014,0.0,1.0,14.0,July 2004,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2014,3717.0,2.0,October 2003,1.0,1.0,12.0,October 2002,1.0,November 2007,1.0,1.0,10.0,November 2007,East Coast,leader
1970,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2005,3720.0,0.0,,0.0,0.0,0.0,,3.0,January 2005,0.0,1.0,8.0,March 2003,West Coast,leader
1971,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,June 2004,3721.0,1.0,June 2004,0.0,0.0,1.0,June 2004,5.0,January 2004,1.0,2.0,23.0,March 2003,West Coast,follower
1972,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2003,3722.0,0.0,,0.0,0.0,0.0,,1.0,March 2003,0.0,0.0,1.0,March 2003,West Coast,follower
1973,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2003,3723.0,0.0,,0.0,0.0,0.0,,1.0,March 2003,0.0,0.0,1.0,March 2003,West Coast,follower
1974,0.0,6.0,June 2008,0.0,0.0,14.0,July 2005,0.0,0.0,,0.0,0.0,0.0,,Intermediate,June 2008,3727.0,4.0,May 2005,1.0,2.0,20.0,July 2004,3.0,November 2003,1.0,2.0,21.0,June 2003,East Coast,leader
1975,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2007,3731.0,7.0,November 2007,0.0,2.0,22.0,February 2003,4.0,July 2004,1.0,2.0,20.0,September 2003,East Coast,leader
1976,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,February 2007,3732.0,5.0,February 2007,0.0,0.0,9.0,June 2004,6.0,July 2004,1.0,1.0,20.0,March 2003,Midwest,follower
1977,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2006,3744.0,2.0,September 2006,1.0,1.0,11.0,September 2005,4.0,October 2003,1.0,2.0,23.0,April 2003,West Coast,follower
1978,0.0,11.0,May 2009,1.0,4.0,45.0,September 2006,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2009,3745.0,3.0,March 2006,1.0,2.0,20.0,September 2005,6.0,May 2005,1.0,3.0,25.0,April 2003,West Coast,follower
1979,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2009,3746.0,5.0,May 2009,1.0,1.0,20.0,March 2006,7.0,September 2005,1.0,2.0,27.0,April 2003,West Coast,leader
1980,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,April 2003,3747.0,0.0,,0.0,0.0,0.0,,1.0,April 2003,0.0,0.0,1.0,April 2003,West Coast,follower
1981,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2010,3748.0,0.0,,0.0,0.0,0.0,,4.0,November 2010,0.0,0.0,6.0,April 2003,West Coast,leader
1982,0.0,10.0,May 2015,1.0,1.0,29.0,July 2005,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2015,3755.0,2.0,September 2004,0.0,0.0,3.0,May 2004,1.0,May 2003,0.0,1.0,6.0,May 2003,Midwest,leader
1983,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2007,3756.0,4.0,December 2007,0.0,0.0,8.0,May 2004,2.0,July 2005,0.0,1.0,8.0,May 2003,West Coast,follower
1984,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2005,3757.0,0.0,,0.0,0.0,0.0,,2.0,May 2005,0.0,0.0,4.0,May 2003,Midwest,follower
1985,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2006,3758.0,0.0,,0.0,0.0,0.0,,5.0,May 2006,1.0,2.0,22.0,May 2003,Midwest,follower
1986,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2007,3759.0,1.0,May 2007,0.0,0.0,1.0,May 2007,4.0,September 2005,1.0,1.0,16.0,May 2003,Midwest,follower
1987,4.0,1.0,September 2017,0.0,0.0,4.0,September 2017,0.0,0.0,,0.0,0.0,0.0,,Advanced,September 2017,3760.0,5.0,July 2013,1.0,4.0,37.0,May 2007,4.0,September 2004,0.0,1.0,15.0,May 2003,Midwest,leader
1988,1.0,5.0,August 2016,0.0,0.0,9.0,June 2005,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2016,3761.0,8.0,July 2006,0.0,1.0,23.0,January 2005,6.0,December 2004,1.0,1.0,22.0,May 2003,West Coast,follower
1989,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2004,3762.0,2.0,May 2004,0.0,0.0,2.0,September 2003,1.0,May 2003,0.0,0.0,1.0,May 2003,Midwest,follower
1990,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,August 2006,3763.0,0.0,,0.0,0.0,0.0,,2.0,August 2006,1.0,1.0,11.0,May 2003,Midwest,leader
1991,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2009,3764.0,5.0,December 2009,0.0,1.0,13.0,October 2003,2.0,November 2003,1.0,1.0,11.0,May 2003,Midwest,follower
1992,0.0,24.0,August 2012,1.0,2.0,62.0,November 2003,0.0,4.0,June 2014,0.0,0.0,9.0,July 2011,Advanced,June 2014,3765.0,7.0,April 2004,1.0,4.0,33.0,June 2003,2.0,May 2003,0.0,1.0,7.0,April 2003,Midwest,follower
1993,0.0,5.0,September 2015,0.0,0.0,13.0,April 2009,0.0,0.0,,0.0,0.0,0.0,,Advanced,September 2015,3766.0,10.0,September 2008,1.0,3.0,38.0,May 2003,1.0,September 2003,0.0,0.0,3.0,September 2003,Midwest,leader
1994,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2005,3768.0,4.0,November 2005,0.0,0.0,12.0,April 2005,5.0,November 2004,1.0,1.0,22.0,May 2003,Midwest,leader
1995,0.0,20.0,December 2013,0.0,1.0,35.0,June 2005,0.0,0.0,,0.0,0.0,0.0,,Advanced,December 2013,3769.0,6.0,August 2005,1.0,4.0,35.0,June 2003,3.0,July 2003,1.0,2.0,18.0,March 2003,Midwest,leader
1996,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,July 2005,3770.0,5.0,July 2005,1.0,2.0,19.0,July 2004,7.0,November 2003,1.0,3.0,27.0,April 2003,Midwest,follower
1997,0.0,25.0,November 2011,0.0,3.0,73.0,July 2004,4.0,5.0,November 2016,1.0,0.0,15.0,August 2013,All-Star,November 2016,3771.0,6.0,December 2004,1.0,3.0,30.0,October 2003,4.0,November 2003,1.0,1.0,22.0,May 2003,East Coast,leader
1998,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,June 2006,3772.0,1.0,June 2006,0.0,0.0,1.0,June 2006,9.0,April 2006,0.0,2.0,25.0,May 2003,Midwest,follower
1999,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2009,3773.0,5.0,May 2009,0.0,0.0,7.0,August 2005,9.0,July 2005,1.0,1.0,22.0,May 2003,Midwest,follower
2000,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2003,3774.0,0.0,,0.0,0.0,0.0,,2.0,November 2003,0.0,0.0,3.0,May 2003,East Coast,leader
2001,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3775.0,0.0,,0.0,0.0,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,Midwest,leader
2002,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3776.0,0.0,,0.0,0.0,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,Midwest,follower
2003,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Advanced,July 2008,3777.0,10.0,July 2008,1.0,3.0,38.0,June 2005,10.0,October 2014,0.0,2.0,24.0,May 2003,Midwest,leader
2004,0.0,16.0,August 2015,1.0,0.0,43.0,April 2007,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2015,3778.0,5.0,July 2009,1.0,2.0,28.0,October 2004,5.0,September 2004,1.0,2.0,24.0,May 2003,Midwest,follower
2005,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2003,3779.0,3.0,November 2003,1.0,2.0,19.0,May 2003,2.0,September 2003,0.0,1.0,9.0,August 2003,Midwest,leader
2006,0.0,15.0,November 2007,1.0,2.0,45.0,May 2003,0.0,20.0,April 2010,1.0,2.0,42.0,July 2005,Intermediate,April 2010,3780.0,3.0,September 2004,1.0,2.0,20.0,July 2004,4.0,March 2004,1.0,2.0,19.0,July 2003,East Coast,leader
2007,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,February 2011,3783.0,1.0,February 2011,0.0,1.0,6.0,February 2011,4.0,February 2010,0.0,2.0,26.0,May 2007,West Coast,leader
2008,0.0,4.0,January 2014,0.0,0.0,5.0,July 2010,0.0,0.0,,0.0,0.0,0.0,,Advanced,January 2014,3785.0,9.0,October 2008,1.0,2.0,33.0,May 2005,9.0,April 2005,0.0,1.0,23.0,May 2003,West Coast,leader
2009,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3786.0,0.0,,0.0,0.0,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,West Coast,follower
2010,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3787.0,0.0,,0.0,0.0,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,West Coast,follower
2011,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,February 2007,3788.0,0.0,,0.0,0.0,0.0,,6.0,February 2007,1.0,1.0,17.0,May 2003,West Coast,follower
2012,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3789.0,0.0,,0.0,0.0,0.0,,1.0,May 2003,0.0,0.0,1.0,May 2003,West Coast,leader
2013,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2010,3790.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,0.0,0.0,1.0,January 2010,East Coast,follower
2014,0.0,7.0,September 2010,1.0,1.0,19.0,December 2005,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2010,3793.0,3.0,October 2005,0.0,0.0,6.0,June 2005,5.0,January 2004,1.0,2.0,25.0,May 2003,West Coast,follower
2015,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3794.0,0.0,,0.0,0.0,0.0,,1.0,May 2003,0.0,1.0,6.0,May 2003,West Coast,follower
2016,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,May 2007,3795.0,0.0,,0.0,0.0,0.0,,3.0,May 2007,1.0,2.0,20.0,May 2003,West Coast,leader
2017,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2003,3796.0,0.0,,0.0,0.0,0.0,,2.0,July 2003,0.0,0.0,4.0,May 2003,West Coast,leader
2018,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3797.0,0.0,,0.0,0.0,0.0,,1.0,May 2003,0.0,0.0,2.0,May 2003,West Coast,leader
2019,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2003,3798.0,0.0,,0.0,0.0,0.0,,1.0,May 2003,0.0,0.0,2.0,May 2003,West Coast,leader
